web_scraper_order,web_scraper_start_url,Nom,Prix,Adresse,Image_lien
"1767365187-135","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots berger allemand malinois","100 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3277097_uploaded_image1_1628797153.jpg"
"1767365187-136","https://sn.coinafrique.com/categorie/chiens?page=8","Berger allemand","250 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3275523_uploaded_image1_1628713420.jpg"
"1767365187-137","https://sn.coinafrique.com/categorie/chiens?page=8","Chien berger allemand","130 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3270823_uploaded_image1_1628508317.jpg"
"1767365187-138","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Labrador","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3267297_uploaded_image1_1628319181.jpg"
"1767365187-139","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Labrador","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3252408_uploaded_image1_1627658009.jpg"
"1767365187-140","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Labrador","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3247804_uploaded_image1_1627412495.jpg"
"1767365187-141","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot","50 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3244351_uploaded_image1_1627227850.jpg"
"1767365187-142","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots malinois","150 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3241866_uploaded_image1_1627052478.jpg"
"1767365187-143","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Labrador","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3241804_uploaded_image1_1627049158.jpg"
"1767365187-144","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot métisse pitbull - malinois","170 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3236932_uploaded_image1_1626721106.jpg"
"1767365187-145","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Pitbull","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3226832_uploaded_image1_1626205026.jpg"
"1767365187-146","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot berger","250CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3214802_uploaded_image1_1625661526.jpg"
"1767365187-147","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Boerboel","450 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3212861_uploaded_image1_1625581413.jpg"
"1767365187-148","https://sn.coinafrique.com/categorie/chiens?page=8","Caniche bichon","200 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3202334_uploaded_image1_1625164146.jpg"
"1767365187-149","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Rotweiller","Prix sur demande","Thies, Sénégal","https://images.coinafrique.com/thumb_3199510_uploaded_image1_1625076077.jpg"
"1767365187-150","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots","Prix sur demande","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3193468_uploaded_image1_1624738582.jpg"
"1767365187-151","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots","Prix sur demande","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3191873_uploaded_image1_1624648157.jpg"
"1767365187-152","https://sn.coinafrique.com/categorie/chiens?page=8","Chien Canne Corso italien","300 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3190440_uploaded_image1_1624569942.jpg"
"1767365187-153","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Doberman","450 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3189286_uploaded_image1_1624530960.jpg"
"1767365187-154","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot pittbull","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3185241_uploaded_image1_1624350699.jpg"
"1767365187-155","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Pitbull","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3183820_uploaded_image1_1624279100.jpg"
"1767365187-156","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots pittbull male","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3182211_uploaded_image1_1624190461.jpg"
"1767365187-157","https://sn.coinafrique.com/categorie/chiens?page=8","Chien berger belge malinois","Prix sur demande","Thies, Sénégal","https://images.coinafrique.com/thumb_3174182_uploaded_image1_1623781709.jpg"
"1767365187-158","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots berger allemand","Prix sur demande","Thies, Sénégal","https://images.coinafrique.com/thumb_3174177_uploaded_image1_1623781504.jpg"
"1767365187-159","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Berger Allemand","Prix sur demande","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3173764_uploaded_image1_1623769361.jpg"
"1767365187-160","https://sn.coinafrique.com/categorie/chiens?page=8","Chien","Prix sur demande","Pikine, Sénégal","https://images.coinafrique.com/thumb_3173633_uploaded_image1_1623766305.jpg"
"1767365187-161","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot berger allemand","175 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3169152_uploaded_image1_1623530409.jpg"
"1767365187-162","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Malinois","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3166487_uploaded_image1_1623411352.jpg"
"1767365187-163","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Berger Allemand","165 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3163567_uploaded_image1_1623273113.jpg"
"1767365187-164","https://sn.coinafrique.com/categorie/chiens?page=8","Caniches Bichons maltais - 5 mois","125 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3159435_uploaded_image1_1623109995.jpg"
"1767365187-165","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Labrador","300 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3157315_uploaded_image1_1623033828.jpg"
"1767365187-166","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots bergers allemands","Prix sur demande","Thies, Sénégal","https://images.coinafrique.com/thumb_3156059_uploaded_image1_1622974281.jpg"
"1767365187-167","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots bichon malté","180 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3154816_uploaded_image1_1622898660.jpg"
"1767365187-168","https://sn.coinafrique.com/categorie/chiens?page=8","Mâle berger allemand","Prix sur demande","Thies, Sénégal","https://images.coinafrique.com/thumb_3154731_uploaded_image1_1622896116.jpg"
"1767365187-169","https://sn.coinafrique.com/categorie/chiens?page=8","Mâle berger allemand","Prix sur demande","Thies, Sénégal","https://images.coinafrique.com/thumb_3154709_uploaded_image1_1622895481.jpg"
"1767365187-170","https://sn.coinafrique.com/categorie/chiens?page=8","Bichons maltais","300 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3143508_uploaded_image1_1622507623.jpg"
"1767365187-171","https://sn.coinafrique.com/categorie/chiens?page=8","Pitbul","120 000CFA","Bargny, Sénégal","https://images.coinafrique.com/thumb_3137013_uploaded_image1_1622138411.jpg"
"1767365187-172","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots tigrés","150 000CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_3130909_uploaded_image1_1621857767.jpg"
"1767365187-173","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Malinois","400 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3127168_uploaded_image1_1621619155.jpg"
"1767365187-174","https://sn.coinafrique.com/categorie/chiens?page=8","Chiens Berger Allemand","100 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3121248_uploaded_image1_1621346709.jpg"
"1767365187-175","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot berger malinois","100 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3109622_uploaded_image1_1620694648.jpg"
"1767365187-176","https://sn.coinafrique.com/categorie/chiens?page=8","Chien mâle berger allemand","150 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3106042_uploaded_image1_1620542269.jpg"
"1767365187-177","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Berger Malinois mâle - femelle","200 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3106040_uploaded_image1_1620542168.jpg"
"1767365187-178","https://sn.coinafrique.com/categorie/chiens?page=8","Chien Pitbull","300 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3098650_uploaded_image1_1620217591.jpg"
"1767365187-179","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots labradors","450 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3098631_uploaded_image1_1620217195.jpg"
"1767365187-180","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot berger allemand","250 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3092060_uploaded_image1_1619960652.jpg"
"1767365187-181","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Pékinois","Prix sur demande","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_3086369_uploaded_image1_1619699793.jpg"
"1767365187-182","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Pitbull","150CFA","Bargny, Sénégal","https://images.coinafrique.com/thumb_3085151_uploaded_image1_1619629177.jpg"
"1767365187-183","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Pitbull","130 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3083215_uploaded_image1_1619540472.jpg"
"1767365187-184","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Bichon Maltais","350 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3079960_uploaded_image1_1619390476.jpg"
"1767365187-185","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Bichon","200 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3076436_uploaded_image1_1619191470.jpg"
"1767365187-186","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot berger allemand mâle","150 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3064744_uploaded_image1_1618661657.jpg"
"1767365187-187","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Boerboel","450 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3057395_uploaded_image1_1618335212.jpg"
"1767365187-188","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot femelle Yorkshire","400 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3045523_uploaded_image1_1617806957.jpg"
"1767365187-189","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Bergers Allemands","150 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3035100_uploaded_image3_1617361106.jpeg"
"1767365187-190","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Husky","450 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3032898_uploaded_image1_1617282596.jpg"
"1767365187-191","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot pitbull","150CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_3025431_uploaded_image1_1616942140.jpg"
"1767365187-192","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot couple teckel","200CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3023422_uploaded_image1_1616808652.jpg"
"1767365187-193","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Bergers Allemands","150 000CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_3018685_uploaded_image1_1616591306.jpg"
"1767365187-194","https://sn.coinafrique.com/categorie/chiens?page=8","Chien Bijon Malté","210 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3012169_uploaded_image1_1616254703.jpg"
"1767365187-195","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot cane corso","450 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3005863_uploaded_image1_1615940766.jpg"
"1767365187-196","https://sn.coinafrique.com/categorie/chiens?page=8","Berger belge malinois","Prix sur demande","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_3005565_uploaded_image1_1615928047.jpg"
"1767365198-197","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot malinois","Prix sur demande","Mbour, Sénégal","https://images.coinafrique.com/thumb_3712064_uploaded_image3_1653519092.jpeg"
"1767365198-198","https://sn.coinafrique.com/categorie/chiens?page=7","Chien Pitbull","500 000CFA","Pout, Sénégal","https://images.coinafrique.com/thumb_3702631_uploaded_image1_1652963572.jpg"
"1767365198-199","https://sn.coinafrique.com/categorie/chiens?page=7","Bichon malte","95 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3701821_uploaded_image1_1652903283.jpg"
"1767365198-200","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot bergers allemands","250 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3698110_uploaded_image2_1652703673.jpeg"
"1767365198-201","https://sn.coinafrique.com/categorie/chiens?page=7","Rottweiler royal  femelle","350 000CFA","Toubab Dialao, Sénégal","https://images.coinafrique.com/thumb_3696751_uploaded_image1_1652605169.jpg"
"1767365198-202","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Labradors","65 000CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3696528_uploaded_image1_1652568034.jpg"
"1767365198-203","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Chowsky","600 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3685884_uploaded_image1_1651951280.jpg"
"1767365198-204","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot Caniche bichon","300 000CFA","Gueule Tapée, Dakar, Sénégal","https://images.coinafrique.com/thumb_3680927_uploaded_image1_1651687101.jpg"
"1767365198-205","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Berger Allemand","150 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3676669_uploaded_image1_1651421266.jpg"
"1767365198-206","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot Pittbull","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3675795_uploaded_image1_1651360362.jpg"
"1767365198-207","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots","350 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3674879_uploaded_image2_1651277234.jpeg"
"1767365198-208","https://sn.coinafrique.com/categorie/chiens?page=7","Bichons","300 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3674870_uploaded_image1_1651276539.jpg"
"1767365198-209","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Bergers Allemands","165 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3672231_uploaded_image1_1651098138.jpg"
"1767365198-210","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Berger Allemand","180 000CFA","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_3671351_uploaded_image1_1651056079.jpg"
"1767365198-211","https://sn.coinafrique.com/categorie/chiens?page=7","Chien malinois belge","400 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3651393_uploaded_image1_1649830979.jpg"
"1767365198-212","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Bichon","400 000CFA","Saly, Sénégal","https://images.coinafrique.com/thumb_3643086_uploaded_image1_1649338352.jpg"
"1767365198-213","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Bichon","400 000CFA","Saly, Sénégal","https://images.coinafrique.com/thumb_3643080_uploaded_image1_1649338162.jpg"
"1767365198-214","https://sn.coinafrique.com/categorie/chiens?page=7","Berger Malinois","250 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3641088_uploaded_image1_1649246394.jpg"
"1767365198-215","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot Berger","150 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3620132_uploaded_image1_1648033840.jpg"
"1767365198-216","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot femelle","80 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3620121_uploaded_image1_1648033413.jpg"
"1767365198-217","https://sn.coinafrique.com/categorie/chiens?page=7","Bichon Maltais","200 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3609624_uploaded_image1_1647349943.jpg"
"1767365198-218","https://sn.coinafrique.com/categorie/chiens?page=7","Chien","150 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3606222_uploaded_image2_1647128155.jpeg"
"1767365198-219","https://sn.coinafrique.com/categorie/chiens?page=7","Chien Bichon Maltais","250 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3605748_uploaded_image1_1647097502.jpg"
"1767365198-220","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots bergers allemands","170 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3605422_uploaded_image1_1647084802.jpg"
"1767365198-221","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot mâle Pitbull","120 000CFA","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_3596319_uploaded_image1_1646581647.jpg"
"1767365198-222","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots croisés","150 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3590682_uploaded_image1_1646255754.jpg"
"1767365198-223","https://sn.coinafrique.com/categorie/chiens?page=7","Berger allemand femelle","80 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3588708_uploaded_image1_1646171264.jpg"
"1767365198-224","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Berger Malinois","Prix sur demande","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3586169_uploaded_image1_1646072311.jpg"
"1767365198-225","https://sn.coinafrique.com/categorie/chiens?page=7","Berger allemand","400 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3580502_uploaded_image3_1645666033.jpeg"
"1767365198-226","https://sn.coinafrique.com/categorie/chiens?page=7","Caniche","200 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3576029_uploaded_image1_1645405787.jpg"
"1767365198-227","https://sn.coinafrique.com/categorie/chiens?page=7","Chien Husky Berger","200 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3567601_uploaded_image1_1644861792.jpg"
"1767365198-228","https://sn.coinafrique.com/categorie/chiens?page=7","Caniches","200 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3564716_uploaded_image1_1644653719.jpg"
"1767365198-229","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots malinois","150 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3560042_uploaded_image1_1644375431.jpg"
"1767365198-230","https://sn.coinafrique.com/categorie/chiens?page=7","Chien Rottweiler","200 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3559497_uploaded_image1_1644342610.jpg"
"1767365198-231","https://sn.coinafrique.com/categorie/chiens?page=7","Femelle pitt","130 000CFA","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_3555055_uploaded_image1_1644018829.jpg"
"1767365198-232","https://sn.coinafrique.com/categorie/chiens?page=7","Chien","Prix sur demande","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_3554069_uploaded_image1_1643979741.jpg"
"1767365198-233","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots berger allemand","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3542781_uploaded_image1_1643376341.jpg"
"1767365198-234","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot Caniche","200 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3539780_uploaded_image1_1643199203.jpg"
"1767365198-235","https://sn.coinafrique.com/categorie/chiens?page=7","Chien Dogue Allemand croisé Berger","150 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3538695_uploaded_image1_1643123090.jpg"
"1767365198-236","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot Amstaff","150 000CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_3538182_uploaded_image1_1643104371.jpg"
"1767365198-237","https://sn.coinafrique.com/categorie/chiens?page=7","Dalmatien","500 000CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_3535198_uploaded_image2_1642854976.jpeg"
"1767365198-238","https://sn.coinafrique.com/categorie/chiens?page=7","Chien Pitbull mâle","110 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3532010_uploaded_image1_1642671792.jpg"
"1767365198-239","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots malinois","Prix sur demande","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3528607_uploaded_image1_1642449665.jpg"
"1767365198-240","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot Bulldog Français","Prix sur demande","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_3526979_uploaded_image1_1642348631.jpg"
"1767365198-241","https://sn.coinafrique.com/categorie/chiens?page=7","Chien malinois","200 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3526946_uploaded_image1_1642346487.jpg"
"1767365198-242","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Samoyede","Prix sur demande","Fann-Point E-Amitié, Dakar, Sénégal","https://images.coinafrique.com/thumb_3523984_uploaded_image1_1642144226.jpg"
"1767365198-243","https://sn.coinafrique.com/categorie/chiens?page=7","Pitbull","150 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3523897_uploaded_image1_1642127455.jpg"
"1767365198-244","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Bichons Maltais","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3518812_uploaded_image1_1641875927.jpg"
"1767365198-245","https://sn.coinafrique.com/categorie/chiens?page=7","Husky blanc sibérie","600 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3515349_uploaded_image1_1641650640.jpg"
"1767365198-246","https://sn.coinafrique.com/categorie/chiens?page=7","Chien","Prix sur demande","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3512030_uploaded_image1_1641478168.jpg"
"1767365198-247","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots caniches","200 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3509769_uploaded_image1_1641378260.jpg"
"1767365198-248","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots","150 000CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_3508870_uploaded_image3_1641321686.jpeg"
"1767365198-249","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot Rottweiler","200 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3508376_uploaded_image1_1641305550.jpg"
"1767365198-250","https://sn.coinafrique.com/categorie/chiens?page=7","Chien Pitbull","130 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3507395_uploaded_image1_1641253462.jpg"
"1767365198-251","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot bichon maltais","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3499830_uploaded_image1_1640680877.jpg"
"1767365198-252","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Pékinois","Prix sur demande","Fann-Point E-Amitié, Dakar, Sénégal","https://images.coinafrique.com/thumb_3498824_uploaded_image1_1640602505.jpg"
"1767365198-253","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Doberman","Prix sur demande","Fann-Point E-Amitié, Dakar, Sénégal","https://images.coinafrique.com/thumb_3495193_uploaded_image1_1640255635.jpg"
"1767365198-254","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Bichons maltais","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3489697_uploaded_image1_1639845388.jpg"
"1767365198-255","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots labrador mâle","260 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3489190_uploaded_image1_1639823479.jpg"
"1767365198-256","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot Caniche","250 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3486056_uploaded_image1_1639612838.jpg"
"1767365198-257","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Carlin","Prix sur demande","Fann-Point E-Amitié, Dakar, Sénégal","https://images.coinafrique.com/thumb_3482498_uploaded_image1_1639423744.jpg"
"1767365198-258","https://sn.coinafrique.com/categorie/chiens?page=7","Chien","350 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3480830_uploaded_image1_1639319506.jpg"
"1767365198-259","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot bichons maltais","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3480182_uploaded_image1_1639256565.jpg"
"1767365198-260","https://sn.coinafrique.com/categorie/chiens?page=7","Chien Husky","400 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3474340_uploaded_image1_1638955416.jpg"
"1767365198-261","https://sn.coinafrique.com/categorie/chiens?page=7","Chien Pittbull","350 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3474335_uploaded_image1_1638955282.jpg"
"1767365198-262","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot berger allemand","165 000CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_3460832_uploaded_image1_1638313935.jpg"
"1767365198-263","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot Berger Allemand","130 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3450883_uploaded_image2_1637673227.jpeg"
"1767365198-264","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot labrador","350 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3449348_uploaded_image1_1637584231.jpg"
"1767365198-265","https://sn.coinafrique.com/categorie/chiens?page=7","Chien Husky Siberien","350 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3443483_uploaded_image1_1637231939.jpg"
"1767365198-266","https://sn.coinafrique.com/categorie/chiens?page=7","Chien Husky Siberien","350 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3443479_uploaded_image1_1637231877.jpg"
"1767365198-267","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot pitbull","250 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3442911_uploaded_image1_1637185024.jpg"
